0.000000000000000000e+00 0.000000000000000000e+00
0.500000000000000000e+00 1.100000000000000000e+-4
1.000000000000000000e+00 6.837053035757138797e-02
1.500000000000000000e+00 6.137129075767234773e-01
2.000000000000000000e+00 8.598332133429326118e-01
2.500000000000000000e+00 9.474839021754093265e-01
3.000000000000000000e+00 9.999040076793856979e-01
3.500000000000000000e+00 9.999999754513873512e-01
4.000000000000000000e+00 1.000000000000000000e+00
4.500000000000000000e+00 1.000000000000000000e+00
5.000000000000000000e+00 1.000000000000000000e+00
5.500000000000000000e+00 1.000000000000000000e+00
6.000000000000000000e+00 1.000000000000000000e+00
6.500000000000000000e+00 1.000000000000000000e+00
7.000000000000000000e+00 1.000000000000000000e+00
7.500000000000000000e+00 1.000000000000000000e+00
8.000000000000000000e+00 1.000000000000000000e+00
