0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 3.410000000000000000e+04
2.000000000000000000e+00 2.320870000000000000e+05
3.000000000000000000e+00 8.145500000000000000e+04
4.000000000000000000e+00 3.939800000000000000e+04
5.000000000000000000e+00 1.758700000000000000e+04
6.000000000000000000e+00 6.120000000000000000e+03
7.000000000000000000e+00 1.656000000000000000e+03
8.000000000000000000e+00 3.000000000000000000e+02
9.000000000000000000e+00 4.800000000000000000e+01
1.000000000000000000e+01 0.000000000000000000e+00
1.100000000000000000e+01 0.000000000000000000e+00
1.200000000000000000e+01 0.000000000000000000e+00
1.300000000000000000e+01 0.000000000000000000e+00
1.400000000000000000e+01 0.000000000000000000e+00
