0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 7.998842592592647627e-03
1.000000000000000000e+01 2.431598668981481692e-01
1.500000000000000000e+01 4.414687499999999654e-01
2.000000000000000000e+01 4.559874131944444686e-01
2.500000000000000000e+01 4.654176793981481541e-01
3.000000000000000000e+01 4.706591435185185635e-01
3.500000000000000000e+01 4.751461226851851904e-01
4.000000000000000000e+01 4.783916377314815227e-01
4.500000000000000000e+01 4.810415219907407947e-01
