0.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 9.997819999999999485e-01
3.000000000000000000e+00 9.990980000000000416e-01
4.000000000000000000e+00 9.987519999999999731e-01
5.000000000000000000e+00 9.995920000000000361e-01
6.000000000000000000e+00 9.995920000000000361e-01
7.000000000000000000e+00 9.993520000000000181e-01
8.000000000000000000e+00 9.994480000000000031e-01
9.000000000000000000e+00 9.991839999999999611e-01
