-0.610800000000000000e+00 5.000000000000000000e-01
0.194600000000000000e+00 4.9000000000000000000e-01
1.194600000000000000e+00 4.000000000000000000e-01
2.194600000000000000e+00 1.832022135416666586e-01
3.194600000000000000e+00 1.099282986111110860e-01
4.194600000000000000e+00 7.352200520833329644e-02
5.194600000000000000e+00 4.668350694444445281e-02
6.194600000000000000e+00 2.596002604166669503e-02
7.194600000000000000e+00 1.440855034722221539e-02
8.194600000000000000e+00 7.073741319444493136e-03
9.194600000000000000e+00 2.660546874999947242e-03
1.019460000000000000e+01 9.474392361110695049e-04
1.119460000000000000e+01 2.272569444444760833e-04
1.219460000000000000e+01 3.958333333331509607e-05
1.319460000000000000e+01 5.078124999946531659e-06
1.419460000000000000e+01 3.906250000129674049e-07
