3.000000000000000000e+00 9.806684027777778923e-02
5.000000000000000000e+00 7.281929976851853059e-02
7.000000000000000000e+00 5.262818287037041021e-02
9.000000000000000000e+00 3.762688078703702033e-02
1.100000000000000000e+01 2.477025462962967328e-02
1.300000000000000000e+01 1.615176504629634024e-02
1.500000000000000000e+01 9.864583333333287740e-03
1.700000000000000000e+01 6.133680555555520719e-03
1.900000000000000000e+01 4.173755787037047860e-03
2.100000000000000000e+01 3.087239583333345472e-03
2.300000000000000000e+01 2.383535879629583576e-03
2.500000000000000000e+01 1.845920138888845763e-03
2.700000000000000000e+01 1.378038194444486386e-03
2.900000000000000000e+01 9.256365740740735149e-04
3.100000000000000000e+01 5.844907407407395894e-04
3.300000000000000000e+01 2.996238425926334159e-04
3.500000000000000000e+01 1.124131944444384246e-04
3.700000000000000000e+01 3.732638888886974371e-05
3.900000000000000000e+01 5.497685185207323855e-06
4.100000000000000000e+01 7.233796296413075311e-07
4.300000000000000000e+01 1.446759259060570457e-07
4.500000000000000000e+01 0.000000000000000000e+00
4.700000000000000000e+01 1.446759259060570457e-07
4.900000000000000000e+01 0.000000000000000000e+00
5.100000000000000000e+01 0.000000000000000000e+00
5.300000000000000000e+01 0.000000000000000000e+00
5.500000000000000000e+01 0.000000000000000000e+00
5.700000000000000000e+01 0.000000000000000000e+00
5.900000000000000000e+01 0.000000000000000000e+00
