3.000000000000000000e+00 3.729722222222222605e-01
4.000000000000000000e+00 1.383768807870370265e-01
5.000000000000000000e+00 6.946455439814813726e-02
6.000000000000000000e+00 6.352068865740745363e-02
7.000000000000000000e+00 3.012514467592597445e-02
8.000000000000000000e+00 1.763527199074077512e-02
9.000000000000000000e+00 8.365451388888889284e-03
1.000000000000000000e+01 3.579137731481440987e-03
1.100000000000000000e+01 1.222222222222235644e-03
1.200000000000000000e+01 3.191550925926156523e-04
1.300000000000000000e+01 6.365740740743586201e-05
1.400000000000000000e+01 8.825231481490725116e-06
1.500000000000000000e+01 2.893518518121140914e-07
1.600000000000000000e+01 0.000000000000000000e+00
1.700000000000000000e+01 0.000000000000000000e+00
