0.194600000000000000e+00 1.000000000000000000e+00
1.194600000000000000e+00 1.000000000000000000e+00
2.194600000000000000e+00 9.591288938514639373e-01
3.194600000000000000e+00 6.991023098989999074e-01
4.194600000000000000e+00 3.782574696250000090e-01
5.194600000000000000e+00 1.499144931829999861e-01
6.194600000000000000e+00 4.374612179200000617e-02
7.194600000000000000e+00 8.376501951999999404e-03
8.194600000000000000e+00 1.798920215999999864e-03
9.194600000000000000e+00 0.000000000000000000e+00
1.019460000000000000e+01 0.000000000000000000e+00
