0.000000000000000000e+00 1.000000000000000000e-00
1.000000000000000000e+00 9.965000000000000524e-01
2.000000000000000000e+00 5.073600000000000332e-01
3.000000000000000000e+00 1.636800000000000477e-01
4.000000000000000000e+00 7.655999999999996142e-02
5.000000000000000000e+00 3.510999999999997456e-02
6.000000000000000000e+00 1.236000000000003762e-02
7.000000000000000000e+00 3.059999999999951648e-03
8.000000000000000000e+00 5.399999999999849365e-04
9.000000000000000000e+00 5.999999999994898303e-05
