5.000000000000000000e+00 5.136571428571428122e-01
8.000000000000000000e+00 1.757714285714286617e-01
1.100000000000000000e+01 1.255142857142856894e-01
1.400000000000000000e+01 1.126571428571428723e-01
1.700000000000000000e+01 1.066857142857143004e-01
2.000000000000000000e+01 1.073142857142856815e-01
2.300000000000000000e+01 1.595000000000000306e-01
2.600000000000000000e+01 1.423857142857143099e-01
2.900000000000000000e+01 1.403714285714286192e-01
3.200000000000000000e+01 1.227428571428571535e-01
3.500000000000000000e+01 1.241285714285714492e-01
