2.000000000000000000e+00 7.825739408473221248e-01
4.000000000000000000e+00 6.290967226219024155e-01
6.000000000000000000e+00 5.061950439648281730e-01
8.000000000000000000e+00 3.930855315747402434e-01
1.000000000000000000e+01 3.267386091127097991e-01
1.200000000000000000e+01 2.658872901678657197e-01
1.400000000000000000e+01 2.096322941646682203e-01
1.600000000000000000e+01 1.723621103117506381e-01
1.800000000000000000e+01 1.591726618705036067e-01
2.000000000000000000e+01 1.517785771382893500e-01
2.200000000000000000e+01 1.405875299760191988e-01
2.400000000000000000e+01 1.402877697841726778e-01
2.600000000000000000e+01 1.325939248601119003e-01
2.800000000000000000e+01 1.320943245403677357e-01
3.000000000000000000e+01 1.297961630695443347e-01
3.200000000000000000e+01 1.288968824940047719e-01
3.400000000000000000e+01 1.267985611510791255e-01
3.600000000000000000e+01 1.271982414068745237e-01
3.800000000000000000e+01 1.284972022382094847e-01
