3.000000000000000000e+00 1.216108452950558222e-01
7.000000000000000000e+00 4.746136865342163308e-02
1.100000000000000000e+01 2.140482128013300109e-02
1.500000000000000000e+01 8.567931456548346855e-03
1.900000000000000000e+01 3.236245954692556787e-03
2.300000000000000000e+01 7.703081232492997588e-03
2.700000000000000000e+01 2.009456264775413836e-02
3.100000000000000000e+01 1.392180094786729834e-02
3.500000000000000000e+01 3.584229390681003581e-03
3.900000000000000000e+01 1.197604790419161663e-03
