3.000000000000000000e+00 2.212348958333333337e-01
4.000000000000000000e+00 1.278263888888888644e-01
5.000000000000000000e+00 7.785347222222227526e-02
6.000000000000000000e+00 4.289552951388886370e-02
7.000000000000000000e+00 3.087508680555550722e-02
8.000000000000000000e+00 1.426922743055558662e-02
9.000000000000000000e+00 6.827473958333385440e-03
1.000000000000000000e+01 2.746093750000011546e-03
1.100000000000000000e+01 8.908854166667090624e-04
1.200000000000000000e+01 2.237847222221756027e-04
1.300000000000000000e+01 3.880208333328916126e-05
1.400000000000000000e+01 4.557291666706930755e-06
1.500000000000000000e+01 3.472222221967413702e-07
1.600000000000000000e+01 0.000000000000000000e+00
1.700000000000000000e+01 0.000000000000000000e+00
1.800000000000000000e+01 0.000000000000000000e+00
1.900000000000000000e+01 0.000000000000000000e+00
2.000000000000000000e+01 0.000000000000000000e+00
