3.000000000000000000e+00 1.841362847222222099e-01
4.000000000000000000e+00 1.238023871527778041e-01
5.000000000000000000e+00 8.211115451388883990e-02
6.000000000000000000e+00 4.765290798611110379e-02
7.000000000000000000e+00 2.613376736111105991e-02
8.000000000000000000e+00 1.433342013888894151e-02
9.000000000000000000e+00 6.830685763888899587e-03
1.000000000000000000e+01 2.747135416666712793e-03
1.100000000000000000e+01 8.896267361111487304e-04
1.200000000000000000e+01 2.266927083333092341e-04
1.300000000000000000e+01 3.936631944445601050e-05
1.400000000000000000e+01 5.642361111113380900e-06
1.500000000000000000e+01 3.038194444915376380e-07
1.600000000000000000e+01 4.340277781622603470e-08
1.700000000000000000e+01 0.000000000000000000e+00
1.800000000000000000e+01 0.000000000000000000e+00
1.900000000000000000e+01 0.000000000000000000e+00
2.000000000000000000e+01 0.000000000000000000e+00
